asset,entry_ts,entry_price,direction,take_profit,stop_loss,position_usd,leverage,confidence,rr_ratio,max_hold_bar,exit_ts,exit_price,outcome,pnl_usd
POL,2026-01-28 19:00:00+00:00,0.1176,1.0,0.12138571428571429,0.11578285714285713,1793.3822058996675,1.0,0.85,2.08,2026-02-02 19:00:00+00:00,2026-01-29 12:00:00+00:00,0.11578285714285713,sl,-30.042550486527514
ATOM,2026-01-29 04:00:00+00:00,2.188,1.0,2.2531785714285713,2.156714285714286,1781.232957303431,1.0,0.85,2.08,2026-02-03 04:00:00+00:00,2026-01-29 14:00:00+00:00,2.156714285714286,sl,-27.785047715834857
FIL,2026-01-29 04:00:00+00:00,1.242,-1.0,1.1996785714285716,1.2623142857142857,1781.232957303431,1.0,0.85,2.08,2026-02-03 04:00:00+00:00,2026-01-29 15:00:00+00:00,1.1996785714285716,tp,58.914679580209715
POL,2026-01-29 16:00:00+00:00,0.1124,1.0,0.11579285714285714,0.11077142857142858,1769.6515375270048,1.0,0.85,2.08,2026-02-03 16:00:00+00:00,2026-01-29 18:00:00+00:00,0.11077142857142858,sl,-27.9411513808489
ATOM,2026-01-29 16:00:00+00:00,2.135,1.0,2.191785714285714,2.1077428571428567,1769.6515375270048,1.0,0.85,2.08,2026-02-03 16:00:00+00:00,2026-01-29 18:00:00+00:00,2.1077428571428567,sl,-24.893354851589088
TRX,2026-01-29 12:00:00+00:00,0.2921,-1.0,0.28799285714285716,0.2940714285714286,1761.869129560911,1.0,0.85,2.08,2026-02-03 12:00:00+00:00,2026-01-29 20:00:00+00:00,0.2940714285714286,sl,-14.181560101686157
POL,2026-01-30 10:00:00+00:00,0.1107,-1.0,0.1067357142857143,0.11260285714285714,1752.8975209434739,1.0,0.85,2.08,2026-02-04 10:00:00+00:00,2026-01-30 18:00:00+00:00,0.11260285714285714,sl,-32.40987398972747
ATOM,2026-01-30 10:00:00+00:00,2.081,-1.0,2.0174285714285713,2.1115142857142857,1752.8975209434739,1.0,0.85,2.08,2026-02-04 10:00:00+00:00,2026-01-30 18:00:00+00:00,2.1115142857142857,sl,-27.981993967006566
ADA,2026-01-29 12:00:00+00:00,0.3333,-1.0,0.31440714285714283,0.3423685714285714,1761.869129560911,1.0,0.85,2.08,2026-02-03 12:00:00+00:00,2026-01-31 04:00:00+00:00,0.31440714285714283,tp,98.1083431992851
ATOM,2026-01-31 03:00:00+00:00,2.084,-1.0,2.0209642857142858,2.114257142857143,1737.7995539542903,1.0,0.85,2.08,2026-02-05 03:00:00+00:00,2026-01-31 08:00:00+00:00,2.0209642857142858,tp,50.82622931788084
FIL,2026-01-30 10:00:00+00:00,1.167,1.0,1.2102142857142857,1.1462571428571429,1752.8975209434739,1.0,0.85,2.08,2026-02-04 10:00:00+00:00,2026-01-31 10:00:00+00:00,1.1462571428571429,sl,-33.43566725965922
POL,2026-01-31 03:00:00+00:00,0.112,-1.0,0.107875,0.11398,1737.7995539542903,1.0,0.85,2.08,2026-02-05 03:00:00+00:00,2026-01-31 11:00:00+00:00,0.107875,tp,62.26597866088011
DOT,2026-01-31 07:00:00+00:00,1.657,-1.0,1.6096785714285713,1.6797142857142857,1762.3266397541115,1.0,0.85,2.08,2026-02-05 07:00:00+00:00,2026-01-31 14:00:00+00:00,1.6096785714285713,tp,48.56707239624481
POL,2026-01-31 11:00:00+00:00,0.108,-1.0,0.10528571428571427,0.10930285714285715,1782.2407749338868,1.0,0.85,2.08,2026-02-05 11:00:00+00:00,2026-01-31 14:00:00+00:00,0.10528571428571427,tp,43.00952473266397
APT,2026-01-31 11:00:00+00:00,1.364,-1.0,1.3211428571428572,1.3845714285714286,1782.2407749338868,1.0,0.85,2.08,2026-02-05 11:00:00+00:00,2026-01-31 14:00:00+00:00,1.3211428571428572,tp,54.21610783002704
AVAX,2026-01-31 08:00:00+00:00,10.6,-1.0,9.882142857142858,10.944571428571427,1775.0331970835816,1.0,0.85,2.08,2026-02-05 08:00:00+00:00,2026-01-31 16:00:00+00:00,9.882142857142858,tp,118.43442523074638
POL,2026-01-31 20:00:00+00:00,0.1003,1.0,0.10640714285714285,0.09736857142857143,1848.2975574813072,1.0,0.85,2.08,2026-02-05 20:00:00+00:00,2026-02-01 02:00:00+00:00,0.10640714285714285,tp,110.69225305115823
TRX,2026-01-31 20:00:00+00:00,0.2866,1.0,0.29347500000000004,0.2833,1848.2975574813072,1.0,0.85,2.08,2026-02-05 20:00:00+00:00,2026-02-02 00:00:00+00:00,0.2833,sl,-23.684649838292902
POL,2026-02-01 21:00:00+00:00,0.103,-1.0,0.09873214285714285,0.10504857142857142,1875.9706207440968,1.0,0.85,2.08,2026-02-06 21:00:00+00:00,2026-02-02 01:00:00+00:00,0.10504857142857142,sl,-39.750022141877636
POL,2026-02-02 06:00:00+00:00,0.1016,1.0,0.10793928571428571,0.09855714285714286,1860.1119527490541,1.0,0.85,2.08,2026-02-07 06:00:00+00:00,2026-02-02 15:00:00+00:00,0.10793928571428571,tp,114.20072593144565
POL,2026-02-03 01:00:00+00:00,0.112,-1.0,0.10564285714285715,0.11505142857142857,1888.6621342319156,1.0,0.85,2.08,2026-02-08 01:00:00+00:00,2026-02-03 08:00:00+00:00,0.11505142857142857,sl,-53.911667901023996
ATOM,2026-01-31 20:00:00+00:00,1.921,1.0,2.031714285714286,1.8678571428571429,1848.2975574813072,1.0,0.85,2.08,2026-02-05 20:00:00+00:00,2026-02-03 20:00:00+00:00,2.031714285714286,tp,104.67587936287391
FIL,2026-02-02 06:00:00+00:00,1.036,1.0,1.106357142857143,1.0022285714285715,1860.1119527490541,1.0,0.85,2.08,2026-02-07 06:00:00+00:00,2026-02-03 20:00:00+00:00,1.106357142857143,tp,124.46436911852938
POL,2026-02-03 17:00:00+00:00,0.1071,-1.0,0.09985,0.11058,1875.1842172566596,1.0,0.85,2.08,2026-02-08 17:00:00+00:00,2026-02-03 20:00:00+00:00,0.11058,sl,-63.3680950011374
TRX,2026-02-04 00:00:00+00:00,0.2869,1.0,0.29129285714285713,0.28479142857142853,1916.627255626726,1.0,0.85,2.08,2026-02-09 00:00:00+00:00,2026-02-04 12:00:00+00:00,0.28479142857142853,sl,-16.577866636343472
POL,2026-02-04 03:00:00+00:00,0.109,1.0,0.11603571428571428,0.10562285714285714,1916.627255626726,1.0,0.85,2.08,2026-02-09 03:00:00+00:00,2026-02-04 13:00:00+00:00,0.10562285714285714,sl,-61.874404846490094
ATOM,2026-02-04 03:00:00+00:00,2.085,1.0,2.208392857142857,2.025771428571429,1916.627255626726,1.0,0.85,2.08,2026-02-09 03:00:00+00:00,2026-02-04 15:00:00+00:00,2.025771428571429,sl,-56.9372242149689
FIL,2026-02-04 12:00:00+00:00,1.088,-1.0,1.0565714285714287,1.1030857142857144,1912.4827889676403,1.0,0.85,2.08,2026-02-09 12:00:00+00:00,2026-02-04 15:00:00+00:00,1.0565714285714287,tp,53.3325557578916
ADA,2026-01-31 20:00:00+00:00,0.2936,1.0,0.3242607142857143,0.27888285714285715,1848.2975574813072,1.0,0.85,2.08,2026-02-05 20:00:00+00:00,2026-02-05 08:00:00+00:00,0.27888285714285715,sl,-95.05148980824285
TRX,2026-02-05 00:00:00+00:00,0.2818,-1.0,0.277425,0.2839,1896.1130206417483,1.0,0.85,2.08,2026-02-10 00:00:00+00:00,2026-02-05 12:00:00+00:00,0.277425,tp,27.541411696560814
DOT,2026-02-05 12:00:00+00:00,1.39,-1.0,1.3267857142857142,1.4203428571428571,1879.235501113828,1.0,0.85,2.08,2026-02-10 12:00:00+00:00,2026-02-05 15:00:00+00:00,1.3267857142857142,tp,83.58445506855404
POL,2026-02-05 12:00:00+00:00,0.1025,-1.0,0.09714285714285713,0.10507142857142857,1879.235501113828,1.0,0.85,2.08,2026-02-10 12:00:00+00:00,2026-02-05 15:00:00+00:00,0.09714285714285713,tp,96.33864783236167
APT,2026-02-05 12:00:00+00:00,1.159,1.0,1.2141785714285716,1.1325142857142858,1879.235501113828,1.0,0.85,2.08,2026-02-10 12:00:00+00:00,2026-02-05 15:00:00+00:00,1.1325142857142858,sl,-45.38769515754964
ATOM,2026-02-05 12:00:00+00:00,1.982,1.0,2.0716428571428573,1.9389714285714286,1879.235501113828,1.0,0.85,2.08,2026-02-10 12:00:00+00:00,2026-02-05 15:00:00+00:00,1.9389714285714286,sl,-43.240593936908894
POL,2026-02-05 21:00:00+00:00,0.0895,1.0,0.09689285714285714,0.08595142857142857,1902.0592045654423,1.0,0.85,2.08,2026-02-10 21:00:00+00:00,2026-02-06 05:00:00+00:00,0.09689285714285714,tp,155.21137070167825
DOT,2026-02-05 21:00:00+00:00,1.257,1.0,1.3598571428571429,1.2076285714285713,1902.0592045654423,1.0,0.85,2.08,2026-02-10 21:00:00+00:00,2026-02-06 16:00:00+00:00,1.3598571428571429,tp,153.73865306809284
APT,2026-02-05 21:00:00+00:00,1.043,1.0,1.1331785714285714,0.9997142857142856,1902.0592045654423,1.0,0.85,2.08,2026-02-10 21:00:00+00:00,2026-02-06 16:00:00+00:00,1.1331785714285714,tp,162.55142290499978
ATOM,2026-02-05 21:00:00+00:00,1.818,1.0,1.9737142857142858,1.7432571428571428,1902.0592045654423,1.0,0.85,2.08,2026-02-10 21:00:00+00:00,2026-02-06 16:00:00+00:00,1.9737142857142858,tp,161.01201693690334
DOT,2026-02-06 16:00:00+00:00,1.375,1.0,1.442857142857143,1.3424285714285713,2060.1875704683607,1.0,0.85,2.08,2026-02-11 16:00:00+00:00,2026-02-07 07:00:00+00:00,1.3424285714285713,sl,-51.48060914724918
APT,2026-02-06 16:00:00+00:00,1.136,1.0,1.1986785714285713,1.1059142857142856,2060.1875704683607,1.0,0.85,2.08,2026-02-11 16:00:00+00:00,2026-02-07 07:00:00+00:00,1.1059142857142856,sl,-57.24005248605512
DOT,2026-02-07 07:00:00+00:00,1.331,-1.0,1.2742142857142857,1.3582571428571428,2033.0074050600347,1.0,0.85,2.08,2026-02-12 07:00:00+00:00,2026-02-07 16:00:00+00:00,1.3582571428571428,sl,-44.276247920605606
APT,2026-02-07 07:00:00+00:00,1.099,-1.0,1.0522142857142858,1.1214571428571427,2033.0074050600347,1.0,0.85,2.08,2026-02-12 07:00:00+00:00,2026-02-07 16:00:00+00:00,1.1214571428571427,sl,-44.18571010434168
APT,2026-02-07 21:00:00+00:00,1.119,-1.0,1.0740000000000003,1.1405999999999998,2010.8919155537978,1.0,0.85,2.08,2026-02-12 21:00:00+00:00,2026-02-08 15:00:00+00:00,1.0740000000000003,tp,78.85607519786917
DOT,2026-02-07 21:00:00+00:00,1.376,-1.0,1.3242142857142858,1.4008571428571426,2010.8919155537978,1.0,0.85,2.08,2026-02-12 21:00:00+00:00,2026-02-09 06:00:00+00:00,1.3242142857142858,tp,73.66895851927273
AVAX,2026-02-09 00:00:00+00:00,9.18,1.0,9.724642857142857,8.918571428571429,2030.6059343532652,1.0,0.85,2.08,2026-02-14 00:00:00+00:00,2026-02-09 08:00:00+00:00,8.918571428571429,sl,-60.46750106458867
POL,2026-02-06 16:00:00+00:00,0.0982,1.0,0.10745,0.09376,2060.1875704683607,1.0,0.85,2.08,2026-02-11 16:00:00+00:00,2026-02-09 09:00:00+00:00,0.09376,sl,-95.82725415606428
ATOM,2026-02-06 16:00:00+00:00,1.975,1.0,2.074464285714286,1.927257142857143,2060.1875704683607,1.0,0.85,2.08,2026-02-11 16:00:00+00:00,2026-02-09 10:00:00+00:00,1.927257142857143,sl,-52.480391114702925
POL,2026-02-09 15:00:00+00:00,0.0922,-1.0,0.08886071428571429,0.09380285714285715,1996.8293873992443,1.0,0.85,2.08,2026-02-14 15:00:00+00:00,2026-02-09 16:00:00+00:00,0.09380285714285715,sl,-37.30989389407379
DOT,2026-02-09 15:00:00+00:00,1.31,-1.0,1.2669642857142858,1.330657142857143,1996.8293873992443,1.0,0.85,2.08,2026-02-14 15:00:00+00:00,2026-02-09 17:00:00+00:00,1.330657142857143,sl,-34.08350409434221
APT,2026-02-09 15:00:00+00:00,1.029,-1.0,0.9879285714285713,1.0487142857142857,1996.8293873992443,1.0,0.85,2.08,2026-02-14 15:00:00+00:00,2026-02-09 17:00:00+00:00,1.0487142857142857,sl,-40.852501202521815
ATOM,2026-02-09 15:00:00+00:00,1.968,1.0,2.025857142857143,1.9402285714285714,1996.8293873992443,1.0,0.85,2.08,2026-02-14 15:00:00+00:00,2026-02-10 05:00:00+00:00,1.9402285714285714,sl,-30.7741326251066
DOT,2026-02-09 21:00:00+00:00,1.325,-1.0,1.2741071428571429,1.3494285714285714,1968.7679126015098,1.0,0.85,2.08,2026-02-14 21:00:00+00:00,2026-02-10 06:00:00+00:00,1.2741071428571429,tp,73.65102387869626
APT,2026-02-09 21:00:00+00:00,1.051,-1.0,1.0017142857142856,1.0746571428571428,1968.7679126015098,1.0,0.85,2.08,2026-02-14 21:00:00+00:00,2026-02-10 06:00:00+00:00,1.0017142857142856,tp,90.35485990410669
ATOM,2026-02-10 06:00:00+00:00,1.905,-1.0,1.8557142857142859,1.9286571428571428,2002.075850390934,1.0,0.85,2.08,2026-02-15 06:00:00+00:00,2026-02-10 15:00:00+00:00,1.9286571428571428,sl,-27.46537283308513
POL,2026-02-09 21:00:00+00:00,0.0942,-1.0,0.09030714285714286,0.09606857142857143,1968.7679126015098,1.0,0.85,2.08,2026-02-14 21:00:00+00:00,2026-02-10 18:00:00+00:00,0.09030714285714286,tp,79.39144685596254
ATOM,2026-02-10 16:00:00+00:00,1.93,-1.0,1.882142857142857,1.9529714285714286,1995.2095071826627,1.0,0.85,2.08,2026-02-15 16:00:00+00:00,2026-02-11 06:00:00+00:00,1.882142857142857,tp,47.47889744368297
POL,2026-02-10 19:00:00+00:00,0.0908,1.0,0.09383571428571429,0.08934285714285715,2015.0573688966533,1.0,0.85,2.08,2026-02-15 19:00:00+00:00,2026-02-11 06:00:00+00:00,0.08934285714285715,sl,-34.95687030446461
APT,2026-02-10 06:00:00+00:00,1.002,-1.0,0.9634285714285714,1.0205142857142857,2002.075850390934,1.0,0.85,2.08,2026-02-15 06:00:00+00:00,2026-02-11 07:00:00+00:00,0.9634285714285714,tp,75.06671223138159
DOT,2026-02-10 06:00:00+00:00,1.278,-1.0,1.2369285714285714,1.2977142857142858,2002.075850390934,1.0,0.85,2.08,2026-02-15 06:00:00+00:00,2026-02-11 08:00:00+00:00,1.2369285714285714,tp,62.339172415582084
ATOM,2026-02-11 09:00:00+00:00,1.881,-1.0,1.8417142857142856,1.899857142857143,2052.539346843199,1.0,0.85,2.08,2026-02-16 09:00:00+00:00,2026-02-11 12:00:00+00:00,1.899857142857143,sl,-23.245136708221516
DOT,2026-02-11 09:00:00+00:00,1.235,-1.0,1.2075,1.2482000000000002,2052.539346843199,1.0,0.85,2.08,2026-02-16 09:00:00+00:00,2026-02-11 13:00:00+00:00,1.2482000000000002,sl,-24.606373522013918
POL,2026-02-11 09:00:00+00:00,0.0886,-1.0,0.08611785714285713,0.08979142857142856,2052.539346843199,1.0,0.85,2.08,2026-02-16 09:00:00+00:00,2026-02-11 13:00:00+00:00,0.08979142857142856,sl,-30.26936234514349
APT,2026-02-11 09:00:00+00:00,0.961,1.0,0.9958214285714285,0.9442857142857143,2052.539346843199,1.0,0.85,2.08,2026-02-16 09:00:00+00:00,2026-02-11 15:00:00+00:00,0.9442857142857143,sl,-38.3672908313858
DOT,2026-02-11 19:00:00+00:00,1.259,-1.0,1.212392857142857,1.2813714285714284,2023.4173059915079,1.0,0.85,2.08,2026-02-16 19:00:00+00:00,2026-02-12 03:00:00+00:00,1.2813714285714284,sl,-38.58495856703541
APT,2026-02-11 19:00:00+00:00,0.927,-1.0,0.8791428571428572,0.9499714285714286,2023.4173059915079,1.0,0.85,2.08,2026-02-16 19:00:00+00:00,2026-02-12 03:00:00+00:00,0.9499714285714286,sl,-52.771527842747176
POL,2026-02-11 19:00:00+00:00,0.0894,-1.0,0.08593571428571428,0.09106285714285713,2023.4173059915079,1.0,0.85,2.08,2026-02-16 19:00:00+00:00,2026-02-12 06:00:00+00:00,0.09106285714285713,sl,-40.26639238871419
ATOM,2026-02-11 19:00:00+00:00,1.931,1.0,2.0090357142857145,1.8935428571428572,2023.4173059915079,1.0,0.85,2.08,2026-02-16 19:00:00+00:00,2026-02-12 08:00:00+00:00,2.0090357142857145,tp,79.74707195921995
APT,2026-02-12 03:00:00+00:00,0.956,1.0,1.010642857142857,0.9297714285714286,2000.5781843890622,1.0,0.85,2.08,2026-02-17 03:00:00+00:00,2026-02-12 15:00:00+00:00,0.9297714285714286,sl,-57.48810290298001
DOT,2026-02-12 03:00:00+00:00,1.282,1.0,1.3352142857142857,1.256457142857143,2000.5781843890622,1.0,0.85,2.08,2026-02-17 03:00:00+00:00,2026-02-12 16:00:00+00:00,1.256457142857143,sl,-42.460722596777714
DOT,2026-02-12 23:00:00+00:00,1.283,1.0,1.3253214285714283,1.2626857142857142,1985.4611479067494,1.0,0.85,2.08,2026-02-17 23:00:00+00:00,2026-02-13 05:00:00+00:00,1.2626857142857142,sl,-34.01775189538978
APT,2026-02-12 23:00:00+00:00,0.924,1.0,0.96275,0.9054000000000001,1985.4611479067494,1.0,0.85,2.08,2026-02-17 23:00:00+00:00,2026-02-13 05:00:00+00:00,0.9054000000000001,sl,-42.5481745475444
ATOM,2026-02-12 23:00:00+00:00,1.968,-1.0,1.90925,1.9962,1985.4611479067494,1.0,0.85,2.08,2026-02-17 23:00:00+00:00,2026-02-13 09:00:00+00:00,1.9962,sl,-31.031304965332808
DOT,2026-02-13 10:00:00+00:00,1.281,1.0,1.3081428571428573,1.2679714285714285,1958.5618400546825,1.0,0.85,2.08,2026-02-18 10:00:00+00:00,2026-02-13 15:00:00+00:00,1.3081428571428573,tp,39.54101991642939
APT,2026-02-13 10:00:00+00:00,0.917,-1.0,0.8896785714285714,0.9301142857142858,1958.5618400546825,1.0,0.85,2.08,2026-02-18 10:00:00+00:00,2026-02-13 15:00:00+00:00,0.9301142857142858,sl,-30.556097196405137
ATOM,2026-02-13 10:00:00+00:00,2.02,1.0,2.0635714285714286,1.9990857142857144,1958.5618400546825,1.0,0.85,2.08,2026-02-18 10:00:00+00:00,2026-02-13 15:00:00+00:00,2.0635714285714286,tp,40.287644752355405
POL,2026-02-12 23:00:00+00:00,0.0962,1.0,0.09977142857142857,0.09448571428571428,1985.4611479067494,1.0,0.85,2.08,2026-02-17 23:00:00+00:00,2026-02-13 19:00:00+00:00,0.09977142857142857,tp,71.72485767845018
ADA,2026-02-13 16:00:00+00:00,0.2725,1.0,0.28935714285714287,0.26440857142857144,1970.8799819227777,1.0,0.85,2.08,2026-02-18 16:00:00+00:00,2026-02-14 16:00:00+00:00,0.28935714285714287,tp,119.94987381461071
ADA,2026-02-15 04:00:00+00:00,0.3008,1.0,0.31660357142857143,0.2932142857142857,2018.7986647960429,1.0,0.85,2.08,2026-02-20 04:00:00+00:00,2026-02-15 08:00:00+00:00,0.2932142857142857,sl,-53.53544182648323
POL,2026-02-15 04:00:00+00:00,0.1112,1.0,0.117325,0.10826,2018.7986647960429,1.0,0.85,2.08,2026-02-20 04:00:00+00:00,2026-02-15 12:00:00+00:00,0.10826,sl,-55.99915116441797
ATOM,2026-02-15 04:00:00+00:00,2.184,1.0,2.2457857142857147,2.1543428571428573,2018.7986647960429,1.0,0.85,2.08,2026-02-20 04:00:00+00:00,2026-02-15 12:00:00+00:00,2.1543428571428573,sl,-30.038266286975443
POL,2026-02-15 15:00:00+00:00,0.106,1.0,0.11044642857142857,0.10386571428571428,1983.905449976574,1.0,0.85,2.08,2026-02-20 15:00:00+00:00,2026-02-18 05:00:00+00:00,0.11044642857142857,tp,81.23584809519983
POL,2026-02-18 06:00:00+00:00,0.1112,1.0,0.11393214285714284,0.10988857142857142,2004.2144120003738,1.0,0.85,2.08,2026-02-23 06:00:00+00:00,2026-02-18 11:00:00+00:00,0.10988857142857142,sl,-26.242025886375767
APT,2026-02-15 15:00:00+00:00,0.928,-1.0,0.8872857142857143,0.9475428571428572,1983.905449976574,1.0,0.85,2.08,2026-02-20 15:00:00+00:00,2026-02-18 13:00:00+00:00,0.8872857142857143,tp,85.05628131777641
TRX,2026-02-13 16:00:00+00:00,0.2809,1.0,0.28547142857142854,0.2787057142857143,1970.8799819227777,1.0,0.85,2.08,2026-02-18 16:00:00+00:00,2026-02-18 16:00:00+00:00,0.2787,time,-17.406750256860732
DOT,2026-02-15 15:00:00+00:00,1.367,-1.0,1.3171785714285715,1.3909142857142858,1983.905449976574,1.0,0.85,2.08,2026-02-20 15:00:00+00:00,2026-02-18 18:00:00+00:00,1.3171785714285715,tp,70.32114478299746
APT,2026-02-19 00:00:00+00:00,0.875,-1.0,0.8430357142857142,0.8903428571428571,2032.1465744897582,1.0,0.85,2.08,2026-02-24 00:00:00+00:00,2026-02-19 13:00:00+00:00,0.8430357142857142,tp,72.20341196299339
POL,2026-02-19 00:00:00+00:00,0.1077,-1.0,0.10400357142857143,0.10947428571428572,2032.1465744897582,1.0,0.85,2.08,2026-02-24 00:00:00+00:00,2026-02-19 14:00:00+00:00,0.10400357142857143,tp,67.71422909194148
DOT,2026-02-19 00:00:00+00:00,1.306,-1.0,1.266892857142857,1.3247714285714287,2032.1465744897582,1.0,0.85,2.08,2026-02-24 00:00:00+00:00,2026-02-19 16:00:00+00:00,1.266892857142857,tp,58.81888435600395
DOT,2026-02-19 19:00:00+00:00,1.281,-1.0,1.2442142857142855,1.2986571428571427,2081.830705842493,1.0,0.85,2.08,2026-02-24 19:00:00+00:00,2026-02-20 07:00:00+00:00,1.2986571428571427,sl,-31.40207248390856
DOT,2026-02-20 08:00:00+00:00,1.301,1.0,1.3258214285714285,1.2890857142857142,2073.980187721516,1.0,0.85,2.08,2026-02-25 08:00:00+00:00,2026-02-20 13:00:00+00:00,1.2890857142857142,sl,-21.68925074079598
DOT,2026-02-20 13:00:00+00:00,1.285,-1.0,1.2553571428571426,1.2992285714285714,2068.557875036317,1.0,0.85,2.08,2026-02-25 13:00:00+00:00,2026-02-20 14:00:00+00:00,1.2992285714285714,sl,-25.5938905909233
ATOM,2026-02-19 00:00:00+00:00,2.316,-1.0,2.1784999999999997,2.382,2032.1465744897582,1.0,0.85,2.08,2026-02-24 00:00:00+00:00,2026-02-20 16:00:00+00:00,2.382,sl,-60.55270329136372
POL,2026-02-19 19:00:00+00:00,0.106,-1.0,0.1024642857142857,0.10769714285714285,2081.830705842493,1.0,0.85,2.08,2026-02-24 19:00:00+00:00,2026-02-21 04:00:00+00:00,0.10769714285714285,sl,-36.038116825154255
APT,2026-02-19 19:00:00+00:00,0.861,1.0,0.8951071428571429,0.8446285714285714,2081.830705842493,1.0,0.85,2.08,2026-02-24 19:00:00+00:00,2026-02-21 08:00:00+00:00,0.8951071428571429,tp,80.38657497192352
TRX,2026-02-21 17:00:00+00:00,0.2874,-1.0,0.2850428571428571,0.28853142857142855,2058.108341102438,1.0,0.85,2.08,2026-02-26 17:00:00+00:00,2026-02-21 19:00:00+00:00,0.28853142857142855,sl,-10.777846272169207
ADA,2026-02-21 17:00:00+00:00,0.281,1.0,0.28967857142857145,0.27683428571428575,2058.108341102438,1.0,0.85,2.08,2026-02-26 17:00:00+00:00,2026-02-22 04:00:00+00:00,0.27683428571428575,sl,-33.186186103497676
POL,2026-02-21 17:00:00+00:00,0.111,-1.0,0.106875,0.11298,2058.108341102438,1.0,0.85,2.08,2026-02-26 17:00:00+00:00,2026-02-22 08:00:00+00:00,0.106875,tp,74.42564757824498
ATOM,2026-02-21 17:00:00+00:00,2.327,-1.0,2.276464285714286,2.351257142857143,2058.108341102438,1.0,0.85,2.08,2026-02-26 17:00:00+00:00,2026-02-22 11:00:00+00:00,2.276464285714286,tp,42.638056289322094
TRX,2026-02-22 12:00:00+00:00,0.2889,1.0,0.29063214285714284,0.2880685714285714,2076.3832589754134,1.0,0.85,2.08,2026-02-27 12:00:00+00:00,2026-02-22 18:00:00+00:00,0.29063214285714284,tp,10.372880952603861
ADA,2026-02-22 12:00:00+00:00,0.2733,-1.0,0.26881785714285716,0.27545142857142857,2076.3832589754134,1.0,0.85,2.08,2026-02-27 12:00:00+00:00,2026-02-22 20:00:00+00:00,0.26881785714285716,tp,31.976475844235665
ADA,2026-02-22 20:00:00+00:00,0.2693,-1.0,0.2652642857142857,0.27123714285714284,2086.9705981746233,1.0,0.85,2.08,2026-02-27 20:00:00+00:00,2026-02-22 22:00:00+00:00,0.27123714285714284,sl,-17.725167931808713
ATOM,2026-02-22 12:00:00+00:00,2.27,-1.0,2.225,2.2916,2076.3832589754134,1.0,0.85,2.08,2026-02-27 12:00:00+00:00,2026-02-23 00:00:00+00:00,2.225,tp,39.08539940793801
POL,2026-02-22 12:00:00+00:00,0.107,-1.0,0.10464285714285713,0.10813142857142857,2076.3832589754134,1.0,0.85,2.08,2026-02-27 12:00:00+00:00,2026-02-23 01:00:00+00:00,0.10464285714285713,tp,43.66503699882754
TRX,2026-02-22 20:00:00+00:00,0.2903,-1.0,0.28856785714285715,0.29113142857142854,2086.9705981746233,1.0,0.85,2.08,2026-02-27 20:00:00+00:00,2026-02-23 01:00:00+00:00,0.28856785714285715,tp,10.365427661196069
ADA,2026-02-23 18:00:00+00:00,0.2634,1.0,0.27241785714285716,0.25907142857142856,2105.8182722086617,1.0,0.85,2.08,2026-02-28 18:00:00+00:00,2026-02-24 03:00:00+00:00,0.25907142857142856,sl,-37.343428624205835
ATOM,2026-02-23 18:00:00+00:00,2.127,-1.0,2.058785714285714,2.1597428571428567,2105.8182722086617,1.0,0.85,2.08,2026-02-28 18:00:00+00:00,2026-02-24 06:00:00+00:00,2.058785714285714,tp,65.42915553258932
TRX,2026-02-23 18:00:00+00:00,0.2823,1.0,0.284925,0.28104,2105.8182722086617,1.0,0.85,2.08,2026-02-28 18:00:00+00:00,2026-02-24 09:00:00+00:00,0.28104,sl,-12.136540101667503
POL,2026-02-23 18:00:00+00:00,0.1066,-1.0,0.10117142857142856,0.1092057142857143,2105.8182722086617,1.0,0.85,2.08,2026-02-28 18:00:00+00:00,2026-02-24 16:00:00+00:00,0.1092057142857143,sl,-54.21186727181031
TRX,2026-02-24 18:00:00+00:00,0.2822,-1.0,0.28028928571428574,0.28311714285714285,2096.252602092388,1.0,0.85,2.08,2026-03-01 18:00:00+00:00,2026-02-24 21:00:00+00:00,0.28311714285714285,sl,-9.537896280580213
ADA,2026-02-24 03:00:00+00:00,0.2587,-1.0,0.2501642857142857,0.26279714285714284,2096.48241505261,1.0,0.85,2.08,2026-03-01 03:00:00+00:00,2026-02-25 01:00:00+00:00,0.26279714285714284,sl,-35.92831833384131
POL,2026-02-24 18:00:00+00:00,0.1115,1.0,0.11578571428571428,0.10944285714285715,2096.252602092388,1.0,0.85,2.08,2026-03-01 18:00:00+00:00,2026-02-25 01:00:00+00:00,0.11578571428571428,tp,78.47719783067068
ATOM,2026-02-24 18:00:00+00:00,2.016,-1.0,1.9585,2.0436,2096.252602092388,1.0,0.85,2.08,2026-03-01 18:00:00+00:00,2026-02-25 01:00:00+00:00,2.0436,sl,-31.423824720889773
POL,2026-02-25 01:00:00+00:00,0.1156,1.0,0.1206,0.1132,2096.6493917162275,1.0,0.85,2.08,2026-03-02 01:00:00+00:00,2026-02-25 05:00:00+00:00,0.1132,sl,-46.25469732444688
ATOM,2026-02-25 01:00:00+00:00,2.085,1.0,2.153928571428571,2.0519142857142856,2096.6493917162275,1.0,0.85,2.08,2026-03-02 01:00:00+00:00,2026-02-25 05:00:00+00:00,2.0519142857142856,sl,-35.99621626277544
